Date,Adj Close,Close,High,Low,Open,Volume
2025-01-02,84.05000305175781,84.05000305175781,85.98999786376953,83.16999816894531,85.91000366210938,1668100
2025-01-03,88.23999786376953,88.23999786376953,88.33999633789062,84.7300033569336,85.1500015258789,3356700
2025-01-06,87.5,87.5,89.69999694824219,86.7300033569336,88.94000244140625,3202900
2025-01-07,83.76000213623047,83.76000213623047,88.36000061035156,83.1500015258789,88.36000061035156,2747900
2025-01-08,82.48999786376953,82.48999786376953,83.88999938964844,81.19999694824219,83.6500015258789,2430500
2025-01-10,83.19999694824219,83.19999694824219,83.23999786376953,80.73999786376953,83.0,3473600
2025-01-13,81.02999877929688,81.02999877929688,82.4800033569336,79.43000030517578,81.83999633789062,2030900
2025-01-14,82.30999755859375,82.30999755859375,84.45899963378906,81.70999908447266,82.83000183105469,1973100
2025-01-15,87.08999633789062,87.08999633789062,87.5,84.01000213623047,84.62000274658203,3713700
2025-01-16,88.23999786376953,88.23999786376953,90.5,87.68000030517578,90.5,2222900
2025-01-17,88.9000015258789,88.9000015258789,89.5999984741211,87.95500183105469,88.5999984741211,1783500
2025-01-21,90.38999938964844,90.38999938964844,90.55999755859376,87.80999755859375,89.5999984741211,2220100
2025-01-22,91.88999938964844,91.88999938964844,93.62999725341795,90.62999725341795,90.62999725341795,2321600
2025-01-23,92.31999969482422,92.31999969482422,92.5199966430664,88.72000122070312,90.5500030517578,1538100
2025-01-24,93.87999725341795,93.87999725341795,94.97000122070312,92.6999969482422,93.0,1781600
2025-01-27,92.88999938964844,92.88999938964844,96.72799682617188,91.3499984741211,91.8499984741211,1636200
2025-01-28,97.06999969482422,97.06999969482422,98.56999969482422,91.91000366210938,93.87999725341795,2892300
2025-01-29,95.29000091552734,95.29000091552734,97.0500030517578,93.51000213623048,95.86000061035156,1684700
2025-01-30,96.12000274658205,96.12000274658205,96.97000122070312,95.24500274658205,96.37000274658205,1327100
2025-01-31,96.7699966430664,96.7699966430664,100.19000244140624,96.62000274658205,98.87999725341795,2905600
2025-02-03,95.80999755859376,95.80999755859376,96.7300033569336,93.5199966430664,93.88999938964844,1595900
2025-02-04,96.1500015258789,96.1500015258789,97.75,95.26000213623048,96.06999969482422,1866300
2025-02-05,97.02999877929688,97.02999877929688,97.81999969482422,95.66500091552734,96.1500015258789,1687400
