Date,Adj Close,Close,High,Low,Open,Volume
2025-01-02,680.7667846679688,689.8300170898438,713.219970703125,686.6799926757812,710.6900024414062,729100
2025-01-03,686.1746826171875,695.3099975585938,696.5599975585938,687.0,693.9000244140625,528700
2025-01-06,675.0132446289062,684.0,705.0,683.010009765625,701.02001953125,731200
2025-01-07,676.4048461914062,685.4099731445312,689.8400268554688,677.3300170898438,686.0,667000
2025-01-08,661.1972045898438,670.0,681.6699829101562,668.27001953125,681.0,697600
2025-01-10,662.1249389648438,670.9400024414062,678.6099853515625,654.0399780273438,654.0399780273438,697900
2025-01-13,680.0956420898438,689.1500244140625,689.1500244140625,666.1699829101562,667.0,754900
2025-01-14,720.270751953125,729.8599853515625,730.9199829101562,710.5900268554688,727.0,942200
2025-01-15,731.7479858398438,741.489990234375,754.8800048828125,734.510009765625,750.77001953125,934400
2025-01-16,747.4686279296875,757.4199829101562,758.8800048828125,738.0,741.0900268554688,796500
2025-01-17,760.8703002929688,771.0,779.4199829101562,762.510009765625,763.7899780273438,897100
2025-01-21,778.6337280273438,789.0,790.0,779.2100219726562,780.0,851100
2025-01-22,772.2488403320312,782.530029296875,790.0499877929688,778.0,790.0,591100
2025-01-23,778.2095336914062,788.5700073242188,795.2999877929688,779.8200073242188,786.6599731445312,574200
2025-01-24,779.1864013671875,789.5599975585938,790.739990234375,783.1900024414062,785.7999877929688,339300
2025-01-27,759.7946166992188,769.9099731445312,777.280029296875,763.1199951171875,775.3499755859375,811300
2025-01-28,756.8734130859375,766.9500122070312,773.8699951171875,761.6500244140625,773.8699951171875,441800
2025-01-29,748.4259643554688,758.3900146484375,770.8599853515625,755.1500244140625,758.3400268554688,564800
2025-01-30,763.9097900390625,774.0800170898438,782.9500122070312,747.1199951171875,766.0,1100900
2025-01-31,748.1002807617188,758.0599975585938,781.6099853515625,749.2100219726562,781.6099853515625,951400
2025-02-03,728.5111083984375,738.2100219726562,753.280029296875,735.7999877929688,738.8900146484375,654900
2025-02-04,743.5903930664062,753.489990234375,760.3599853515625,744.219970703125,753.75,541600
2025-02-05,728.4813842773438,738.1799926757812,758.0,733.5599975585938,758.0,1033300
2025-02-06,739.5935668945312,749.4400024414062,758.72998046875,741.010009765625,743.3499755859375,395800
2025-02-07,730.9683837890625,740.7000122070312,755.2899780273438,739.469970703125,750.8499755859375,330300
2025-02-10,737.481689453125,747.2999877929688,753.6699829101562,743.3499755859375,749.1900024414062,346000
2025-02-11,743.0969848632812,752.989990234375,756.760009765625,744.0,744.0,306500
2025-02-12,726.567138671875,734.489990234375,742.9199829101562,720.3400268554688,739.75,479600
2025-02-13,721.5023803710938,729.3699951171875,749.239990234375,726.2000122070312,734.7999877929688,495400
2025-02-14,733.2640991210938,741.260009765625,744.1599731445312,731.6300048828125,731.6300048828125,416000
2025-02-18,712.5796508789062,720.3499755859375,728.989990234375,709.3499755859375,727.0,899800
2025-02-19,701.6588134765625,709.3099975585938,714.2899780273438,699.7999877929688,709.260009765625,637400
2025-02-20,687.275634765625,694.77001953125,710.2899780273438,691.1199951171875,708.4199829101562,508300
2025-02-21,650.1998901367188,657.2899780273438,697.6500244140625,650.2999877929688,696.2000122070312,1067500
2025-02-24,625.1826782226562,632.0,661.1799926757812,628.8200073242188,660.25,1286600
2025-02-25,631.7313232421875,638.6199951171875,644.4099731445312,618.6300048828125,633.0,1130100
2025-02-26,636.0343627929688,642.969970703125,654.7000122070312,639.489990234375,647.280029296875,609200
2025-02-27,626.3400268554688,633.1699829101562,655.9099731445312,632.739990234375,642.1699829101562,479600
2025-02-28,635.391357421875,642.3200073242188,643.719970703125,627.760009765625,635.5,694800
2025-03-03,610.8590087890625,617.52001953125,650.5700073242188,616.25,647.0,697000
2025-03-04,591.46044921875,597.9099731445312,611.9199829101562,585.27001953125,600.3699951171875,1089400
2025-03-05,627.0523071289062,633.8900146484375,636.2000122070312,600.1400146484375,600.75,1201100
2025-03-06,619.1287231445312,625.8800048828125,635.3499755859375,613.4400024414062,624.9299926757812,1126200
2025-03-07,621.9776611328125,628.760009765625,630.8800048828125,612.1099853515625,623.5999755859375,1000700
2025-03-10,593.2805786132812,599.75,620.52001953125,594.02001953125,615.75,929600
2025-03-11,594.27978515625,600.760009765625,608.989990234375,597.530029296875,597.530029296875,684100
2025-03-12,602.7770385742188,609.3499755859375,617.1599731445312,597.75,610.0800170898438,658000
2025-03-13,587.7607421875,594.1699829101562,615.5900268554688,588.8400268554688,609.27001953125,689900
2025-03-14,616.20068359375,622.9199829101562,625.6300048828125,603.5999755859375,607.0999755859375,823400
2025-03-17,614.0145263671875,620.7100219726562,627.7100219726562,615.6300048828125,616.969970703125,568100
2025-03-18,602.490234375,609.0599975585938,618.0700073242188,604.280029296875,616.9299926757812,452400
2025-03-19,620.1773071289062,626.9400024414062,632.0599975585938,609.010009765625,609.010009765625,524500
2025-03-20,623.8868408203125,630.6900024414062,636.969970703125,616.9000244140625,619.72998046875,555300
2025-03-21,621.384033203125,628.1599731445312,630.47998046875,611.3599853515625,621.3200073242188,766900
2025-03-24,640.1000366210938,647.0800170898438,652.0,639.8200073242188,640.8599853515625,614900
2025-03-25,646.3419799804688,653.3900146484375,657.2999877929688,646.0399780273438,653.1799926757812,693800
2025-03-26,634.6791381835938,641.5999755859375,659.739990234375,635.8099975585938,653.6199951171875,458700
2025-03-27,638.9525146484375,645.9199829101562,652.1900024414062,628.7899780273438,637.8200073242188,427700
2025-03-28,620.879638671875,627.6500244140625,642.97998046875,620.3900146484375,641.280029296875,401000
2025-03-31,619.9398803710938,626.7000122070312,628.72998046875,597.4199829101562,614.1500244140625,781700
2025-04-01,625.1727905273438,631.989990234375,632.8499755859375,612.8699951171875,620.6300048828125,559800
2025-04-02,639.1998291015625,646.1699829101562,647.5800170898438,616.47998046875,618.7000122070312,512000
2025-04-03,584.7931518554688,591.1699829101562,610.0,587.9000244140625,604.1699829101562,760600
2025-04-04,558.4800415039062,564.5700073242188,583.3099975585938,544.3200073242188,572.5,1180700
2025-04-07,554.7408447265625,560.7899780273438,586.0999755859375,525.9099731445312,542.3200073242188,1182800
2025-04-08,545.986328125,551.9400024414062,597.6799926757812,541.3200073242188,583.2000122070312,903300
2025-04-09,604.52783203125,611.1199951171875,617.010009765625,533.4500122070312,537.2999877929688,2342700
