Date,Open,High,Low,Close,Adj Close,Volume,MA20,MA50,MA200,ATR14,20D_HIGH,20D_LOW,AVG_VOL_20
2025-03-17,452.3399963378906,462.2799987792969,452.3399963378906,460.30999755859375,454.183837890625,1890200,,,,,,,
2025-03-18,464.1099853515625,464.79998779296875,457.7300109863281,460.7099914550781,454.5784606933594,2023000,,,,,,,
2025-03-19,459.0,461.57000732421875,454.8999938964844,459.75,453.6312561035156,4051400,,,,,,,
2025-03-20,456.1099853515625,460.010009765625,455.2300109863281,457.75,451.65789794921875,2298100,,,,,,,
2025-03-21,453.739990234375,458.6300048828125,449.3800048828125,458.3299865722656,452.23016357421875,4969900,,,,,,,
2025-03-24,457.1199951171875,461.8999938964844,455.0199890136719,459.0899963378906,452.98004150390625,2049500,,,,,,,
2025-03-25,458.94000244140625,458.989990234375,454.9800109863281,457.45001220703125,451.3619079589844,2002500,,,,,,,
2025-03-26,457.45001220703125,463.1000061035156,456.9800109863281,461.42999267578125,455.28887939453125,1597900,,,,,,,
2025-03-27,461.989990234375,466.6499938964844,459.42999267578125,464.7300109863281,458.5450134277344,1493300,,,,,,,
2025-03-28,466.5299987792969,466.6000061035156,458.7900085449219,459.1099853515625,452.999755859375,1334700,,,,,,,
2025-03-31,458.8699951171875,468.0400085449219,458.4100036621094,465.6400146484375,459.44287109375,2373300,,,,,,,
2025-04-01,462.0,467.510009765625,460.7799987792969,467.0899963378906,460.8735656738281,1544600,,,,,,,
2025-04-02,462.8999938964844,470.30999755859375,462.3999938964844,469.739990234375,463.48828125,1527700,,,,,,,
2025-04-03,466.55999755859375,472.010009765625,464.989990234375,467.2200012207031,461.0018310546875,2445200,,,,7.224286760602679,,,
2025-04-04,464.3599853515625,470.0,437.1199951171875,437.9599914550781,432.1312255859375,4430700,,,,8.862858363560267,,,
2025-04-07,429.0899963378906,441.55999755859375,417.8299865722656,425.8599853515625,420.1922607421875,4159300,,,,10.052860804966517,,,
2025-04-08,430.760009765625,433.05999755859375,408.6499938964844,413.3299865722656,407.82904052734375,3780800,,,,11.320002964564733,,,
2025-04-09,414.1600036621094,448.3299865722656,412.9700012207031,445.9700012207031,440.0346374511719,4103300,,,,13.504287719726562,,,
2025-04-10,440.3699951171875,444.5299987792969,427.1000061035156,431.8800048828125,426.1321716308594,4239000,,,,14.191430228097099,,,
2025-04-11,437.32000732421875,449.6300048828125,432.7099914550781,441.8299865722656,435.94970703125,3343000,453.2589965820313,,,14.967858450753349,472.010009765625,408.6499938964844,2782870.0
2025-04-14,443.0899963378906,448.1300048828125,441.75,446.0299987792969,440.0938415527344,1897800,452.5449966430664,,,15.130002702985491,472.010009765625,408.6499938964844,2783250.0
2025-04-15,449.3699951171875,454.510009765625,447.94000244140625,450.9700012207031,444.9681091308594,2321000,452.05799713134763,,,15.298575265066964,472.010009765625,408.6499938964844,2798150.0
2025-04-16,450.510009765625,454.8299865722656,445.25,447.989990234375,442.0277404785156,1828900,451.4699966430664,,,15.467145647321429,472.010009765625,408.6499938964844,2687025.0
2025-04-17,451.3599853515625,455.1600036621094,449.69000244140625,452.1199951171875,446.1028137207031,1730200,451.1884963989258,,,15.421432495117188,472.010009765625,408.6499938964844,2658630.0
2025-04-21,450.5400085449219,452.4700012207031,440.2699890136719,443.8500061035156,437.94287109375,1303400,450.4644973754883,,,15.605004446847099,472.010009765625,408.6499938964844,2475305.0
2025-04-22,448.2900085449219,455.260009765625,447.3500061035156,454.6099853515625,448.55963134765625,1458600,450.24049682617186,,,15.93928963797433,472.010009765625,408.6499938964844,2445760.0
2025-04-23,454.3900146484375,457.80999755859375,445.5,448.2099914550781,442.24481201171875,1973400,449.7784957885742,,,16.253574916294642,472.010009765625,408.6499938964844,2444305.0
2025-04-24,447.0799865722656,451.1300048828125,442.07000732421875,449.5299987792969,443.5472717285156,2114500,449.18349609375,,,16.399287632533483,472.010009765625,408.6499938964844,2470135.0
2025-04-25,447.9200134277344,449.3500061035156,443.1000061035156,448.3999938964844,442.43231201171875,1866600,448.3669952392578,,,14.510001046316964,472.010009765625,408.6499938964844,2488800.0
2025-04-28,448.6499938964844,450.8900146484375,444.1700134277344,448.0,442.0376281738281,1644900,447.8114959716797,,,13.295000348772321,472.010009765625,408.6499938964844,2504310.0
2025-04-29,448.8399963378906,452.3500061035156,446.7699890136719,450.5799865722656,444.5832824707031,1214000,447.0584945678711,,,11.950001307896205,472.010009765625,408.6499938964844,2446345.0
2025-04-30,449.3699951171875,455.2699890136719,444.9200134277344,453.2300109863281,447.1980285644531,2670400,446.365495300293,,,10.163572038922991,472.010009765625,408.6499938964844,2502635.0
2025-05-01,437.44000244140625,450.6099853515625,433.1499938964844,448.04998779296875,442.0869445800781,2540400,445.28099517822267,,,10.250002179827009,472.010009765625,408.6499938964844,2553270.0
2025-05-02,453.70001220703125,457.1400146484375,452.1099853515625,454.95001220703125,448.8951416015625,1548600,444.66749572753906,,,9.631432669503349,470.0,408.6499938964844,2508440.0
2025-05-05,453.0,455.489990234375,450.1400146484375,452.489990234375,446.4678649902344,1462100,445.3939956665039,,,9.557859148297991,457.80999755859375,408.6499938964844,2360010.0
2025-05-06,452.8599853515625,453.5299987792969,446.239990234375,447.04998779296875,441.1002502441406,1441300,446.45349578857423,,,9.47285897391183,457.80999755859375,408.6499938964844,2224110.0
2025-05-07,447.9700012207031,454.2200012207031,444.8999938964844,449.6600036621094,443.6755676269531,1573900,448.2699966430664,,,9.454289027622767,457.80999755859375,412.9700012207031,2113765.0
2025-05-08,449.92999267578125,458.0,449.5299987792969,453.2300109863281,447.1980285644531,1626400,448.6329971313477,,,9.547145298549108,458.0,427.1000061035156,1989920.0
2025-05-09,455.0299987792969,455.0299987792969,450.55999755859375,452.6600036621094,446.6356201171875,1058900,449.6719970703125,,,8.995001656668526,458.0,432.7099914550781,1830915.0
2025-05-12,456.4700012207031,458.0,452.3699951171875,454.4200134277344,448.3721923828125,1944900,450.30149841308594,,,8.582144601004464,458.0,433.1499938964844,1761010.0
2025-05-13,454.29998779296875,455.9599914550781,450.0899963378906,450.6700134277344,444.672119140625,1666300,450.5334991455078,,,8.122144426618304,458.0,433.1499938964844,1749435.0
2025-05-14,447.2300109863281,448.6700134277344,439.57000732421875,445.9700012207031,440.0346374511719,1941300,450.2834991455078,,,8.267859322684151,458.0,433.1499938964844,1730450.0
2025-05-15,445.9700012207031,455.0,445.9700012207031,454.2200012207031,448.17486572265625,2279500,450.5949996948242,,,8.453574044363839,458.0,433.1499938964844,1752980.0
2025-05-16,455.760009765625,458.3599853515625,451.9599914550781,457.7699890136719,451.6776428222656,1850500,450.87749938964845,,,8.430716378348214,458.3599853515625,433.1499938964844,1758995.0
2025-05-19,457.7699890136719,461.6499938964844,455.29998779296875,460.3299865722656,454.20355224609375,1640500,451.7014984130859,,,8.485715593610491,461.6499938964844,433.1499938964844,1775850.0
2025-05-20,461.3599853515625,461.7099914550781,457.8599853515625,459.8500061035156,453.72991943359375,1329700,451.96349945068357,,,8.021432059151786,461.7099914550781,433.1499938964844,1769405.0
2025-05-21,456.7200012207031,459.0899963378906,453.7900085449219,455.5,449.43780517578125,1867600,452.3279998779297,,,7.020002092633929,461.7099914550781,433.1499938964844,1764115.0
2025-05-22,456.0799865722656,459.1099853515625,453.6300048828125,459.0,452.8912658691406,1654400,452.80149993896487,,,6.762141636439732,461.7099914550781,433.1499938964844,1741110.0
2025-05-23,453.57000732421875,460.4700012207031,453.57000732421875,458.8999938964844,452.7926025390625,1627000,453.32649993896484,,,6.872857230050223,461.7099914550781,433.1499938964844,1729130.0
2025-05-27,463.260009765625,468.1300048828125,462.510009765625,467.95001220703125,461.7221374511719,3330800,454.3240005493164,452.82739807128905,,7.0114288330078125,468.1300048828125,433.1499938964844,1813425.0
2025-05-28,466.1099853515625,467.04998779296875,462.1000061035156,462.510009765625,456.35455322265625,2692900,454.9205017089844,452.8713983154297,,6.763571602957589,468.1300048828125,433.1499938964844,1887370.0
2025-05-29,463.95001220703125,464.9599914550781,461.1400146484375,464.0799865722656,457.90362548828125,1306800,455.46300048828124,452.9387982177734,,6.431427001953125,468.1300048828125,433.1499938964844,1819190.0
2025-05-30,466.54998779296875,469.1000061035156,460.6199951171875,467.5799865722656,461.3570556640625,4344700,456.4395004272461,453.09539794921875,,6.717856270926339,469.1000061035156,439.57000732421875,1909405.0
2025-06-02,465.1700134277344,466.3500061035156,461.32000732421875,464.57000732421875,458.3871154785156,1865400,456.92050018310545,453.23179809570314,,6.762854439871652,469.1000061035156,439.57000732421875,1925245.0
2025-06-03,462.30999755859375,472.2799987792969,462.0,471.82000732421875,465.5406494140625,2606600,457.88700103759766,453.5015985107422,,7.077854701450893,472.2799987792969,439.57000732421875,1982470.0
2025-06-04,471.1400146484375,475.4800109863281,468.9700012207031,473.7699890136719,468.95556640625,2092600,459.22300109863284,453.7951983642578,,6.749997820172991,475.4800109863281,439.57000732421875,2015035.0
2025-06-05,474.0,474.8800048828125,469.3299865722656,470.260009765625,465.48126220703125,1679000,460.2530014038086,454.0513983154297,,6.501427786690848,475.4800109863281,439.57000732421875,2020290.0
2025-06-06,473.3999938964844,475.2300109863281,471.25,472.7099914550781,467.90631103515625,1352700,461.2270004272461,454.2769982910156,,6.399285452706473,475.4800109863281,439.57000732421875,2006605.0
2025-06-09,472.1700134277344,475.94000244140625,468.1000061035156,472.1700134277344,467.371826171875,1616000,462.20250091552737,454.42579833984377,,6.505713326590402,475.94000244140625,439.57000732421875,2034460.0
2025-06-10,472.3900146484375,476.0,471.739990234375,475.55999755859375,470.7273864746094,1859600,463.25950012207034,454.7547985839844,,6.534999302455357,476.0,439.57000732421875,2030195.0
2025-06-11,473.75,474.5400085449219,467.3900146484375,468.5400085449219,463.77874755859375,2734200,464.1529998779297,454.81279846191404,,6.685712541852679,476.0,439.57000732421875,2083590.0
2025-06-12,468.4200134277344,472.1499938964844,466.4599914550781,470.5299987792969,465.7485046386719,1572800,465.38099975585936,454.8815985107422,,6.700714111328125,476.0,445.9700012207031,2065165.0
2025-06-13,470.6400146484375,472.8900146484375,465.1300048828125,465.9800109863281,461.2447509765625,1415800,465.9690002441406,454.80639892578125,,6.762143816266741,476.0,451.9599914550781,2021980.0
2025-06-16,466.80999755859375,469.55999755859375,464.8800048828125,466.6000061035156,461.8584289550781,1586500,466.41050109863284,454.7939990234375,,6.437142508370536,476.0,453.57000732421875,2008780.0
2025-06-17,465.07000732421875,465.57000732421875,460.20001220703125,460.8999938964844,456.2163391113281,1272700,466.4390014648437,455.25279907226565,,6.476427350725446,476.0,453.57000732421875,1990390.0
2025-06-18,460.8999938964844,462.42999267578125,458.2699890136719,458.70001220703125,454.0387268066406,1223200,466.38150177001955,455.909599609375,,6.500714983258929,476.0,453.57000732421875,1985065.0
2025-06-20,462.489990234375,463.239990234375,455.3800048828125,455.8599853515625,451.2275695800781,4365000,466.39950103759764,456.76019958496096,,6.456427437918527,476.0,453.57000732421875,2109935.0
2025-06-23,457.30999755859375,460.05999755859375,452.95001220703125,459.75,455.0780334472656,1611000,466.43700103759767,457.0357995605469,,6.517142159598214,476.0,452.95001220703125,2107765.0
2025-06-24,460.8699951171875,463.92999267578125,458.8900146484375,463.1600036621094,458.453369140625,1470600,466.6500015258789,457.6613995361328,,6.142854963030134,476.0,452.95001220703125,2099945.0
2025-06-25,461.7300109863281,463.82000732421875,459.7300109863281,460.20001220703125,455.52349853515625,1608900,466.2625015258789,458.02880004882815,,5.969996861049107,476.0,452.95001220703125,2013850.0
2025-06-26,460.82000732421875,466.44000244140625,458.510009765625,464.4599914550781,459.74017333984375,1983000,466.36000061035156,458.39739990234375,,6.139995029994419,476.0,452.95001220703125,1978355.0
2025-06-27,464.5400085449219,467.3699951171875,461.8500061035156,463.7900085449219,459.0769958496094,2643200,466.3455017089844,458.65380004882815,,6.179279872349331,476.0,452.95001220703125,2045175.0
2025-06-30,466.20001220703125,470.0400085449219,463.54998779296875,469.17999267578125,464.4122314453125,1856200,466.42550201416014,459.0776000976563,,6.082853044782366,476.0,452.95001220703125,1920750.0
2025-07-01,469.7900085449219,477.8399963378906,468.9700012207031,476.75,471.9052734375,1856300,467.03450164794924,459.5702001953125,,6.412137712751116,477.8399963378906,452.95001220703125,1920295.0
2025-07-02,476.0299987792969,478.7200012207031,474.44000244140625,477.1700134277344,472.321044921875,1423100,467.302001953125,460.2366003417969,,6.134281703404018,478.7200012207031,452.95001220703125,1861120.0
2025-07-03,476.6199951171875,477.2099914550781,474.0,475.5799865722656,470.7471618652344,952700,467.3925018310547,460.65600036621095,,5.9571380615234375,478.7200012207031,452.95001220703125,1804125.0
2025-07-07,472.3699951171875,473.70001220703125,467.7900085449219,469.5899963378906,464.8180236816406,2099500,467.35900115966797,461.0836004638672,,5.959278651646206,478.7200012207031,452.95001220703125,1825150.0
2025-07-08,468.3800048828125,471.7900085449219,467.5299987792969,469.95001220703125,465.1744079589844,1627200,467.22100219726565,461.4920007324219,,5.929279872349331,478.7200012207031,452.95001220703125,1838875.0
2025-07-09,472.4100036621094,476.4599914550781,467.55999755859375,471.2699890136719,466.48095703125,1522500,467.1760009765625,461.94940063476565,,6.107851300920759,478.7200012207031,452.95001220703125,1834200.0
2025-07-10,472.0400085449219,472.2200012207031,469.04998779296875,470.3399963378906,465.5604248046875,2238500,466.91500091552734,462.3962005615234,,6.037137712751116,478.7200012207031,452.95001220703125,1853145.0
2025-07-11,469.010009765625,469.6199951171875,464.4800109863281,468.80999755859375,464.0459899902344,1326400,466.9285003662109,462.76080078125,,5.894280569893973,478.7200012207031,452.95001220703125,1782755.0
2025-07-14,468.42999267578125,470.0,466.29998779296875,468.7799987792969,464.01629638671875,1133000,466.84100036621095,463.07180053710937,,5.6507110595703125,478.7200012207031,452.95001220703125,1760765.0
2025-07-15,468.1700134277344,469.260009765625,460.07000732421875,460.55999755859375,455.8797912597656,1263700,466.5699996948242,463.3220007324219,,5.947141374860491,478.7200012207031,452.95001220703125,1753160.0
2025-07-16,460.5,462.5400085449219,456.0,459.6700134277344,454.99884033203125,1438000,466.22350006103517,463.4164007568359,,6.122142246791294,478.7200012207031,452.95001220703125,1745735.0
2025-07-17,458.8500061035156,462.1199951171875,457.07000732421875,461.2900085449219,456.6023864746094,1515000,466.24300079345704,463.5924011230469,,5.9164276123046875,478.7200012207031,452.95001220703125,1757850.0
2025-07-18,463.8900146484375,465.4700012207031,461.0299987792969,465.010009765625,460.28460693359375,2267600,466.5585006713867,463.9516015625,,5.839285714285714,478.7200012207031,452.95001220703125,1810070.0
2025-07-21,465.010009765625,476.2300109863281,464.2200012207031,470.42999267578125,465.64947509765625,1797700,467.28700103759763,464.36700134277345,,6.233570643833706,478.7200012207031,452.95001220703125,1681705.0
2025-07-22,470.42999267578125,476.3800048828125,468.9100036621094,472.0199890136719,467.2233581542969,1405300,467.90050048828124,464.7428009033203,,6.133571079799107,478.7200012207031,456.0,1671420.0
2025-07-23,473.4700012207031,474.20001220703125,469.70001220703125,469.989990234375,465.2139892578125,1193900,468.2419998168945,465.08940063476564,,6.149285452706473,478.7200012207031,456.0,1657585.0
2025-07-24,466.6400146484375,472.1600036621094,462.44000244140625,471.489990234375,466.6987609863281,1383200,468.8064987182617,465.43080017089846,,6.614286150251116,478.7200012207031,456.0,1646300.0
2025-07-25,472.44000244140625,473.6600036621094,468.57000732421875,472.8900146484375,468.0845642089844,1212100,469.2279998779297,465.8752001953125,,6.421430315290179,478.7200012207031,456.0,1607755.0
2025-07-28,468.75,471.3500061035156,466.010009765625,467.4599914550781,462.70965576171875,1283700,469.4114990234375,466.305,,6.608572823660714,478.7200012207031,456.0,1539780.0
2025-07-29,469.8999938964844,471.6700134277344,467.25,471.510009765625,466.718505859375,1386100,469.5279998779297,466.65080017089844,,6.28857421875,478.7200012207031,456.0,1516275.0
2025-07-30,471.3999938964844,472.3399963378906,465.260009765625,466.2300109863281,461.4922180175781,1301600,469.0020004272461,466.82000061035154,,6.567858014787946,478.7200012207031,456.0,1488540.0
2025-07-31,458.4100036621094,467.6000061035156,458.4100036621094,460.260009765625,455.5828552246094,2228600,468.1565002441406,466.81860107421875,,6.805716378348214,477.2099914550781,456.0,1528815.0
2025-08-01,458.3299865722656,462.510009765625,449.32000732421875,459.4100036621094,454.7414855957031,2219300,467.34800109863284,466.80980102539064,,7.483572823660714,476.4599914550781,449.32000732421875,1592145.0
2025-08-04,459.8599853515625,468.489990234375,459.8599853515625,467.3999938964844,462.65032958984375,1684900,467.2385009765625,467.0478009033203,,7.475714547293527,476.4599914550781,449.32000732421875,1571415.0
2025-08-05,467.94000244140625,471.0400085449219,465.9700012207031,469.8399963378906,465.06549072265625,1691000,467.23300018310545,467.2646008300781,,7.370714460100446,476.4599914550781,449.32000732421875,1574605.0
2025-08-06,471.7699890136719,473.3800048828125,467.95001220703125,471.4800109863281,466.6888732910156,1275900,467.2435012817383,467.516201171875,,7.397857666015625,476.3800048828125,449.32000732421875,1562275.0
2025-08-07,473.3299865722656,475.7900085449219,467.489990234375,469.42999267578125,464.6596984863281,1090400,467.1980010986328,467.54580078125,,7.673573085239956,476.3800048828125,449.32000732421875,1504870.0
2025-08-08,469.0,473.3900146484375,468.69000244140625,472.4200134277344,467.6192932128906,939300,467.37850189208984,467.7440008544922,,7.151430402483259,476.3800048828125,449.32000732421875,1485515.0
2025-08-11,471.1000061035156,473.42999267578125,466.1300048828125,470.3800048828125,465.6000061035156,1069200,467.4585021972656,467.8700012207031,,7.139286586216518,476.3800048828125,449.32000732421875,1482325.0
2025-08-12,470.5,474.4800109863281,469.94000244140625,473.2300109863281,468.42108154296875,1347700,468.09200286865234,467.9830017089844,,7.142144339425223,476.3800048828125,449.32000732421875,1486525.0
2025-08-13,474.57000732421875,476.1499938964844,468.5,475.6300048828125,470.7966613769531,1797800,468.89000244140624,468.20420166015623,,6.994286673409598,476.3800048828125,449.32000732421875,1504515.0
2025-08-14,475.7099914550781,478.6000061035156,472.6199951171875,477.6300048828125,472.7763671875,1545400,469.7070022583008,468.3204016113281,,7.057859148297991,478.6000061035156,449.32000732421875,1506035.0
2025-08-15,480.8800048828125,482.6700134277344,478.5799865722656,480.0799865722656,475.2014465332031,1951300,470.4605010986328,468.4466015625,,6.926430838448661,482.6700134277344,449.32000732421875,1490220.0
2025-08-18,480.42999267578125,481.04998779296875,477.1600036621094,478.510009765625,473.64739990234375,1218100,470.864501953125,468.6116015625,,6.888571602957589,482.6700134277344,449.32000732421875,1461240.0
2025-08-19,478.4700012207031,482.82000732421875,476.54998779296875,479.9200134277344,475.0430603027344,1512400,471.25950317382814,468.7558020019531,,6.830716814313616,482.82000732421875,449.32000732421875,1466595.0
2025-08-20,482.7900085449219,486.3800048828125,480.5,482.3599853515625,477.4582824707031,1160900,471.8780029296875,468.9596014404297,,6.635716029575893,486.3800048828125,449.32000732421875,1464945.0
2025-08-21,481.3999938964844,482.9100036621094,480.04998779296875,480.7099914550781,475.8250427246094,1263500,472.33900299072263,469.0626013183594,,5.897859845842634,486.3800048828125,449.32000732421875,1458960.0
2025-08-22,484.05999755859375,485.7300109863281,479.69000244140625,481.6700134277344,476.7752990722656,1782500,472.7780029296875,469.3252014160156,,5.680718558175223,486.3800048828125,449.32000732421875,1487480.0
2025-08-25,481.9200134277344,484.0,476.67999267578125,477.8500061035156,472.994140625,1151800,473.29750366210936,469.4716015625,,5.841432843889509,486.3800048828125,449.32000732421875,1480885.0
2025-08-26,476.2900085449219,482.0899963378906,475.010009765625,481.9200134277344,477.0227966308594,1699500,473.81800384521483,469.79040161132815,,5.95928955078125,486.3800048828125,449.32000732421875,1496555.0
2025-08-27,480.1600036621094,483.82000732421875,479.3800048828125,482.7099914550781,477.8047180175781,2259600,474.64200286865236,470.1126013183594,,5.683574131556919,486.3800048828125,449.32000732421875,1544455.0
2025-08-28,482.55999755859375,483.010009765625,479.1300048828125,482.1499938964844,477.25042724609375,2579200,475.7365020751953,470.53760131835935,,5.625002179827009,486.3800048828125,449.32000732421875,1561985.0
2025-08-29,482.17999267578125,483.32000732421875,477.0,478.2900085449219,473.42962646484375,2058200,476.6805023193359,470.92940124511716,,5.555003574916294,486.3800048828125,459.8599853515625,1553930.0
2025-09-02,477.1700134277344,477.1700134277344,472.5,474.1400146484375,469.3218078613281,1262500,477.0175033569336,471.29500183105466,,5.644289289202009,486.3800048828125,465.9700012207031,1532810.0
2025-09-03,471.80999755859375,474.2300109863281,470.0,471.7799987792969,466.9858093261719,1617900,477.11450347900393,471.5356018066406,,5.400004795619419,486.3800048828125,466.1300048828125,1529155.0
2025-09-04,470.760009765625,472.92999267578125,468.6099853515625,472.3900146484375,469.0810241699219,1660600,477.1600036621094,471.7202020263672,,5.28143310546875,486.3800048828125,466.1300048828125,1548390.0
2025-09-05,471.1499938964844,475.04998779296875,466.5899963378906,469.5199890136719,466.2311096191406,1066200,477.1645034790039,471.9066015625,,5.525717599051339,486.3800048828125,466.1300048828125,1547180.0
2025-09-08,469.6600036621094,475.07000732421875,466.6000061035156,474.6300048828125,471.3052978515625,1677200,477.27500305175784,472.11000183105466,,5.852861676897321,486.3800048828125,466.1300048828125,1584075.0
2025-09-09,473.1199951171875,474.5199890136719,470.3800048828125,473.44000244140625,470.1236267089844,2966100,477.4280029296875,472.30300170898437,,5.708574567522321,486.3800048828125,466.5899963378906,1678920.0
2025-09-10,472.92999267578125,474.92999267578125,469.489990234375,472.70001220703125,469.3888244628906,1551500,477.40150299072263,472.3734020996094,,5.635718209402902,486.3800048828125,466.5899963378906,1689110.0
2025-09-11,472.9100036621094,484.44000244140625,472.4800109863281,483.5899963378906,480.2025451660156,1907400,477.79950256347655,472.5102020263672,,6.285716465541294,486.3800048828125,466.5899963378906,1694590.0
2025-09-12,479.1600036621094,483.9200134277344,479.1400146484375,482.0400085449219,478.6634216308594,2069700,478.020002746582,472.60760192871095,,6.195715767996652,486.3800048828125,466.5899963378906,1720805.0
2025-09-15,481.3800048828125,483.29998779296875,475.5199890136719,476.7300109863281,473.390625,1130700,477.85250396728514,472.6306024169922,,6.228572300502232,486.3800048828125,466.5899963378906,1679775.0
