Date,Open,High,Low,Close,Adj Close,Volume,MA20,MA50,MA200,ATR14,20D_HIGH,20D_LOW,AVG_VOL_20
2025-03-12,938.0,944.3800048828125,923.25,927.0800170898438,923.2864990234375,2331600,,,,,,,
2025-03-13,922.0,923.5,887.469970703125,890.6199951171875,886.9757080078125,3447200,,,,,,,
2025-03-14,891.8099975585938,906.9500122070312,881.5599975585938,903.9199829101562,900.2212524414062,3186400,,,,,,,
2025-03-17,901.6300048828125,923.3900146484375,898.0,916.6099853515625,912.8593139648438,2256100,,,,,,,
2025-03-18,913.0,917.5599975585938,896.8400268554688,898.0499877929688,894.3753051757812,2182000,,,,,,,
2025-03-19,902.8599853515625,910.1599731445312,896.0,904.0499877929688,900.3507080078125,1908500,,,,,,,
2025-03-20,901.5,907.47998046875,894.0999755859375,895.4000244140625,891.7361450195312,1891800,,,,,,,
2025-03-21,888.75,909.77001953125,883.9600219726562,909.260009765625,905.5394287109375,3447600,,,,,,,
2025-03-24,920.0,928.6500244140625,920.0,926.0399780273438,922.250732421875,2208100,,,,,,,
2025-03-25,926.6300048828125,932.2899780273438,922.489990234375,930.260009765625,926.4535522460938,1623000,,,,,,,
2025-03-26,934.3300170898438,939.4199829101562,923.4500122070312,929.75,925.945556640625,1644700,,,,,,,
2025-03-27,929.5599975585938,942.9000244140625,928.0,938.75,934.90869140625,1547000,,,,,,,
2025-03-28,937.5,938.75,926.0,929.6599731445312,925.8558959960938,2100500,,,,,,,
2025-03-31,922.3599853515625,995.0,922.0399780273438,945.780029296875,941.9100341796875,3102000,,,,23.668574741908483,,,
2025-04-01,942.4199829101562,957.719970703125,938.75,954.4000244140625,950.4948120117188,2041500,,,,23.514286586216517,,,
2025-04-02,950.8400268554688,970.8900146484375,950.0,965.0800170898438,961.131103515625,1719900,,,,22.177141462053573,,,
2025-04-03,931.0800170898438,981.3499755859375,928.0,967.0800170898438,963.122802734375,3096900,,,,24.174281529017858,,,
2025-04-04,955.0,964.52001953125,914.1400146484375,916.47998046875,912.7298583984375,5167000,,,,26.142137799944198,,,
2025-04-07,887.75,937.8200073242188,871.7100219726562,908.1300048828125,904.4140014648438,4626600,,,,29.384281703404017,,,
2025-04-08,932.0499877929688,942.989990234375,899.5700073242188,908.75,905.031494140625,3545400,923.2575012207031,,,31.47428240094866,995.0,871.7100219726562,2653690.0
2025-04-09,908.0,967.4600219726562,897.6699829101562,965.1900024414062,961.2405395507812,5084500,925.1630004882812,,,35.503570556640625,995.0,871.7100219726562,2791335.0
2025-04-10,966.5,993.4099731445312,942.8900146484375,964.3099975585938,960.3641357421875,4209100,928.8475006103515,,,37.268567766462056,995.0,871.7100219726562,2829430.0
2025-04-11,963.9600219726562,970.2100219726562,943.1599731445312,963.4099731445312,959.4677734375,2721800,931.8220001220703,,,37.81571306501116,995.0,871.7100219726562,2806200.0
2025-04-14,970.0,987.1300048828125,965.0,979.3200073242188,975.3128051757812,2219900,934.9575012207031,,,38.81000191824777,995.0,871.7100219726562,2804390.0
2025-04-15,985.3499755859375,994.0,974.25,976.9199829101562,972.9225463867188,1788200,938.9010009765625,,,39.080004010881694,995.0,871.7100219726562,2784700.0
2025-04-16,972.1300048828125,978.6500244140625,959.239990234375,967.75,963.7901000976562,2531700,942.0860015869141,,,39.402147565569194,995.0,871.7100219726562,2815860.0
2025-04-17,973.280029296875,999.9199829101562,971.989990234375,994.5,990.4306640625,2711100,947.0410003662109,,,40.78928920200893,999.9199829101562,871.7100219726562,2856825.0
2025-04-21,993.0,996.989990234375,942.969970703125,957.77001953125,953.8509521484375,2841300,949.4665008544922,,,39.436431884765625,999.9199829101562,871.7100219726562,2826510.0
2025-04-22,969.75,987.4500122070312,966.780029296875,979.22998046875,975.22314453125,2230600,952.1260009765625,,,40.20143345424107,999.9199829101562,871.7100219726562,2827635.0
2025-04-23,994.52001953125,995.75,969.0,975.8400268554688,971.8470458984375,2109700,954.4050018310547,,,40.620003836495535,999.9199829101562,871.7100219726562,2851970.0
2025-04-24,973.5999755859375,978.0,960.7100219726562,975.47998046875,971.4884643554688,2468500,956.6915008544922,,,38.04428972516741,999.9199829101562,871.7100219726562,2893160.0
2025-04-25,973.969970703125,978.3200073242188,962.8800048828125,977.1599731445312,973.1615600585938,1780900,958.6119995117188,,,35.36571829659598,999.9199829101562,871.7100219726562,2904855.0
2025-04-28,978.5,985.2999877929688,968.780029296875,978.5399780273438,974.535888671875,1616200,961.0559997558594,,,31.823573521205358,999.9199829101562,871.7100219726562,2880640.0
2025-04-29,978.0,993.2100219726562,971.0599975585938,991.7000122070312,987.64208984375,1523100,963.3519989013672,,,30.304290771484375,999.9199829101562,871.7100219726562,2801695.0
2025-04-30,990.0,997.760009765625,976.5499877929688,994.5,990.4306640625,2212400,965.3569976806641,,,26.83428955078125,999.9199829101562,871.7100219726562,2810240.0
2025-05-01,990.0999755859375,1006.3800048828125,985.0,999.0399780273438,994.9520874023438,1829900,967.0549957275391,,,24.752864292689733,1006.3800048828125,871.7100219726562,2815740.0
2025-05-02,1007.8300170898438,1018.0,1004.6099853515625,1008.2999877929688,1005.4825439453125,1547400,969.1159942626953,,,24.175005231584823,1018.0,871.7100219726562,2738265.0
2025-05-05,1007.510009765625,1017.780029296875,1002.5,1014.8900146484375,1012.0540771484375,1952600,974.0364959716796,,,23.572147914341517,1018.0,871.7100219726562,2577545.0
2025-05-06,1008.4500122070312,1016.22998046875,1003.510009765625,1010.5,1007.6763916015625,1381200,979.154995727539,,,23.070002964564733,1018.0,897.6699829101562,2415275.0
2025-05-07,1011.1799926757812,1014.0999755859375,1001.469970703125,1007.1500244140625,1004.3357543945312,1316000,984.0749969482422,,,22.58571515764509,1018.0,897.6699829101562,2303805.0
2025-05-08,1013.5,1017.0,991.4000244140625,1007.7100219726562,1004.8941650390625,1882600,986.2009979248047,,,22.116428920200892,1018.0,942.8900146484375,2143710.0
2025-05-09,1004.6099853515625,1010.7100219726562,998.0499877929688,1008.0900268554688,1005.273193359375,1176700,988.3899993896484,,,19.162144252232142,1018.0,942.969970703125,1992090.0
2025-05-12,1009.7899780273438,1016.9099731445312,992.239990234375,1016.1500244140625,1013.3106079101562,2069000,991.027001953125,,,18.804286411830358,1018.0,942.969970703125,1959450.0
2025-05-13,1013.719970703125,1023.8300170898438,987.5999755859375,999.030029296875,996.2384643554688,2917000,992.0125030517578,,,19.481432233537948,1023.8300170898438,942.969970703125,1994305.0
2025-05-14,998.760009765625,999.8599853515625,990.52001953125,991.5399780273438,988.7693481445312,2215000,992.7435028076172,,,18.91357421875,1023.8300170898438,942.969970703125,2015645.0
2025-05-15,992.6500244140625,1014.0,983.0,1010.469970703125,1007.646484375,2470700,994.8795013427734,,,20.02500261579241,1023.8300170898438,942.969970703125,2012595.0
2025-05-16,1012.489990234375,1028.260009765625,1009.0,1025.8299560546875,1022.9635009765625,2033700,996.4459991455078,,,20.220720563616073,1028.260009765625,942.969970703125,1978725.0
2025-05-19,1018.5999755859375,1034.989990234375,1012.8900146484375,1034.3399658203125,1031.44970703125,1879800,1000.2744964599609,,,20.217145647321427,1034.989990234375,960.7100219726562,1930650.0
2025-05-20,1030.010009765625,1038.0,1030.010009765625,1036.8199462890625,1033.9227294921875,2271200,1003.1539947509766,,,19.272857666015625,1038.0,960.7100219726562,1932680.0
2025-05-21,1030.93994140625,1039.469970703125,1023.7999877929688,1025.300048828125,1022.4351196289062,1438900,1005.6269958496093,966.0385986328125,,18.864998953683035,1039.469970703125,960.7100219726562,1899140.0
2025-05-22,1027.719970703125,1028.780029296875,1014.1199951171875,1018.1300048828125,1015.2850341796875,1660900,1007.7594970703125,967.8595983886719,,18.557856968470983,1039.469970703125,962.8800048828125,1858760.0
2025-05-23,1012.0,1015.1099853515625,1007.0,1008.5,1005.6819458007812,1413900,1009.3264984130859,970.2171984863281,,18.261426653180802,1039.469970703125,968.780029296875,1840410.0
2025-05-27,1015.0,1018.9500122070312,1010.9299926757812,1017.7899780273438,1014.9459838867188,1868200,1011.2889984130859,972.4945983886719,,18.099286760602677,1039.469970703125,971.0599975585938,1853010.0
2025-05-28,1017.0499877929688,1024.6199951171875,1012.9600219726562,1013.1400146484375,1010.3090209960938,1674700,1012.3609985351562,974.4251989746094,,18.029998779296875,1039.469970703125,976.5499877929688,1860590.0
2025-05-29,1016.010009765625,1017.5399780273438,1003.5999755859375,1008.739990234375,1005.9213256835938,2016700,1013.072998046875,976.6389990234375,,17.1971435546875,1039.469970703125,983.0,1850805.0
2025-05-30,1002.2999877929688,1052.489990234375,1002.0,1040.1800537109375,1037.2734375,5403800,1015.1300018310546,979.3616003417969,,19.899283272879465,1052.489990234375,983.0,2029500.0
2025-06-02,1034.27001953125,1060.5,1034.27001953125,1056.8499755859375,1053.8968505859375,2148000,1017.5575012207031,982.5905993652344,,20.010711669921875,1060.5,983.0,2059530.0
2025-06-03,1054.1500244140625,1067.0799560546875,1043.260009765625,1055.5899658203125,1052.6402587890625,1992900,1019.5924987792969,985.5171984863281,,19.124276297433035,1067.0799560546875,983.0,2061545.0
2025-06-04,1055.0,1057.8299560546875,1049.3699951171875,1051.68994140625,1048.751220703125,1422100,1021.6519958496094,988.0301977539062,,19.061418805803573,1067.0799560546875,983.0,2063590.0
2025-06-05,1050.0,1051.050048828125,1006.010009765625,1010.8099975585938,1007.9855346679688,3289400,1021.834994506836,989.6411975097657,,20.1099853515625,1067.0799560546875,983.0,2162260.0
2025-06-06,1020.6300048828125,1020.6300048828125,1008.6099853515625,1014.9400024414062,1012.1039428710938,1855400,1022.1964935302734,991.3449975585937,,19.592843191964285,1067.0799560546875,983.0,2160900.0
2025-06-09,1012.4199829101562,1013.3499755859375,996.969970703125,1006.1799926757812,1003.3684692382812,1696700,1022.1009918212891,992.6935974121094,,19.297847202845983,1067.0799560546875,983.0,2186900.0
2025-06-10,1006.9299926757812,1011.510009765625,997.719970703125,1007.27001953125,1004.4553833007812,2255000,1021.6569915771485,994.2457983398438,,19.71213640485491,1067.0799560546875,983.0,2196200.0
2025-06-11,1002.4400024414062,1005.4400024414062,993.3800048828125,996.780029296875,993.9947509765625,2459800,1021.5444915771484,995.2657983398437,,19.584995814732142,1067.0799560546875,983.0,2173340.0
2025-06-12,999.0,1003.25,995.3599853515625,1002.7100219726562,999.908203125,1720100,1022.102993774414,996.2319982910157,,19.101422991071427,1067.0799560546875,983.0,2148595.0
2025-06-13,999.0800170898438,1003.5900268554688,988.6699829101562,990.2100219726562,987.443115234375,1786000,1021.0899963378906,996.7345983886719,,19.372140066964285,1067.0799560546875,988.6699829101562,2114360.0
2025-06-16,992.3300170898438,1001.8499755859375,981.4400024414062,984.3599853515625,981.6094360351562,2109300,1019.0164978027344,997.0801977539063,,20.083565848214285,1067.0799560546875,981.4400024414062,2118140.0
2025-06-17,983.0,986.0999755859375,976.2000122070312,977.719970703125,974.9879760742188,1668200,1016.185498046875,998.3049975585938,,19.957850864955358,1067.0799560546875,976.2000122070312,2107560.0
2025-06-18,980.0,982.6500244140625,974.0700073242188,974.9000244140625,972.1759033203125,1509600,1013.089501953125,999.6403979492187,,19.574994768415177,1067.0799560546875,974.0700073242188,2069480.0
2025-06-20,983.989990234375,988.6599731445312,973.9000244140625,980.2899780273438,977.55078125,3255700,1010.838998413086,1001.0711975097656,,17.02284894670759,1067.0799560546875,973.9000244140625,2160320.0
2025-06-23,983.1500244140625,1004.8699951171875,981.260009765625,1004.47998046875,1001.6731567382812,2082900,1010.1564971923829,1001.8569970703124,,16.904994419642858,1067.0799560546875,973.9000244140625,2181420.0
2025-06-24,1005.8400268554688,1005.8400268554688,992.0700073242188,1001.9199829101562,999.1203002929688,2385100,1009.8274963378906,1002.6091967773438,,16.187142508370535,1067.0799560546875,973.9000244140625,2229980.0
2025-06-25,1003.0,1004.97998046875,986.0,986.5399780273438,983.7833251953125,1827700,1008.2649963378906,1003.071796875,,16.938572474888392,1067.0799560546875,973.9000244140625,2227955.0
2025-06-26,987.72998046875,987.72998046875,976.5,982.9099731445312,980.1634521484375,2262800,1006.7534942626953,1003.1435961914062,,14.477861676897321,1067.0799560546875,973.9000244140625,2257360.0
2025-06-27,982.239990234375,993.1400146484375,980.2999877929688,985.1400146484375,982.3872680664062,2129200,1005.5734954833985,1003.3079968261719,,14.536433628627233,1067.0799560546875,973.9000244140625,2262985.0
2025-06-30,985.1599731445312,991.739990234375,979.75,989.9400024414062,987.173828125,2127600,1003.0614929199219,1003.751796875,,14.109287806919642,1067.0799560546875,973.9000244140625,2099175.0
2025-07-01,990.0,996.8400268554688,974.5,985.9600219726562,983.2049560546875,2200600,999.5169952392578,1003.5809973144532,,14.720001220703125,1067.0799560546875,973.9000244140625,2101805.0
2025-07-02,983.8699951171875,985.7000122070312,976.8699951171875,982.3599853515625,979.614990234375,1606100,995.8554962158203,1004.0727966308593,,14.377144949776786,1057.8299560546875,973.9000244140625,2082465.0
2025-07-03,982.4099731445312,987.6699829101562,977.3300170898438,987.02001953125,984.2620239257812,1101400,992.6220001220703,1004.2285974121094,,14.552141462053571,1051.050048828125,973.9000244140625,2066430.0
2025-07-07,985.0,992.8900146484375,976.2000122070312,992.1799926757812,989.4075317382812,1832600,991.6904998779297,1004.5553967285156,,14.678567068917411,1020.6300048828125,973.9000244140625,1993590.0
